epoch,participant,event_trigger_height,exclusion_height,snapshot_anchor_height,preserved_weight,measured_weight,not_preserved_weight,total_expected_weight,chain_reading_preserved_plus_measured,confirmation_weight_before,confirmation_weight_at_exclusion,replay_confirmation_weight_after,stored_confirmation_ratio,coefficient_replay_ratio,coefficient_replay_diff,coefficient_replay_matches_stored,pass_models,qwen_coeff,kimi_coeff,time_normalization_factor
268,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,4144898,4145179,4144898,0,14477,91616,91616,14477,89030,14477,14477,0.1738374588419373,0.1738374588419373,0.0000000000000000,True,Kimi,0.3593,1.2620856201975851,0.91917475728155339805825242718446601941747572815533980582524271844660194174757282
272,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,4209686,4209967,4209686,0,27426,74947,74947,27426,44078,27426,27426,0.4025727135404508,0.4025727135404509,-0.0000000000000001,True,Kimi,0.3593,1.2620856201975851,0.91033653846153846153846153846153846153846153846153846153846153846153846153846154
273,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,4215427,4215708,4215427,378,2684,10290,10668,3062,10669,3062,3062,0.3157608599255127,0.3157608599255126,0.0000000000000001,True,Qwen,0.3593,1.2620856201975851,0.91917475728155339805825242718446601941747572815533980582524271844660194174757282
274,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,4231815,4232096,4231815,0,103,390,390,103,312,103,103,0.2905418747002905,0.2905418747002905,-0.0000000000000000,True,Qwen,0.3593,1.2620856201975851,0.90598086124401913875598086124401913875598086124401913875598086124401913875598086
275,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,4258197,4258478,4258197,0,105,345,345,105,289,105,105,0.3348160903046826,0.3348160903046826,-0.0000000000000000,True,Qwen,0.3593,1.2620856201975851,0.91917475728155339805825242718446601941747572815533980582524271844660194174757282
276,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,4267778,4268059,4267778,3906,12411,40862,44768,16317,65994,21654,16317,0.3526384050777585,0.4009670981394065,-0.0483286930616480,False,Qwen+Kimi,0.3593,0.78,0.91033653846153846153846153846153846153846153846153846153846153846153846153846154
